employee_id,month,monthly_income,work_hours,performance_rating,overtime
901,2015-11-01,9131,161,3,Yes
901,2015-12-01,5480,169,3,Yes
901,2016-01-01,5084,174,1,No
901,2016-02-01,5552,150,3,No
901,2016-03-01,4970,167,4,No
901,2016-04-01,5205,152,2,Yes
901,2016-05-01,5776,133,2,Yes
901,2016-06-01,9009,145,2,No
901,2016-07-01,8782,171,1,Yes
901,2016-08-01,7684,160,4,Yes
901,2016-09-01,6335,176,1,Yes
901,2016-10-01,11065,140,1,No
901,2016-11-01,7955,157,3,Yes
901,2016-12-01,10887,162,2,No
901,2017-01-01,5076,151,3,Yes
901,2017-02-01,6384,138,4,No
901,2017-03-01,4195,145,4,Yes
901,2017-04-01,1225,166,3,No
901,2017-05-01,7962,169,2,No
901,2017-06-01,4366,164,3,Yes
901,2017-07-01,6452,149,1,Yes
901,2017-08-01,5695,146,1,Yes
901,2017-09-01,2979,151,1,Yes
901,2017-10-01,5256,168,3,Yes
901,2017-11-01,5095,170,2,No
901,2017-12-01,8784,161,1,No
901,2018-01-01,5596,149,3,No
901,2018-02-01,4744,166,4,No
901,2018-03-01,8164,156,2,No
901,2018-04-01,6824,144,3,Yes
901,2018-05-01,5393,163,2,No
901,2018-06-01,5191,147,2,No
901,2018-07-01,4696,145,1,No
901,2018-08-01,4390,168,2,Yes
901,2018-09-01,9338,176,1,Yes
901,2018-10-01,6094,158,4,Yes
901,2018-11-01,8018,147,3,Yes
901,2018-12-01,4890,153,1,Yes
901,2019-01-01,9232,155,1,Yes
901,2019-02-01,8913,153,2,No
901,2019-03-01,4383,176,3,Yes
901,2019-04-01,6880,153,2,No
901,2019-05-01,3076,154,1,Yes
901,2019-06-01,10166,156,4,Yes
901,2019-07-01,1437,155,3,No
901,2019-08-01,8097,157,3,Yes
901,2019-09-01,7622,164,3,Yes
901,2019-10-01,5983,152,1,No
901,2019-11-01,5423,155,4,Yes
901,2019-12-01,3320,164,4,No
901,2020-01-01,5120,171,1,Yes
901,2020-02-01,9076,155,3,No
901,2020-03-01,6427,154,3,Yes
901,2020-04-01,3423,154,2,Yes
901,2020-05-01,6493,165,3,No
901,2020-06-01,10115,153,3,Yes
901,2020-07-01,4766,168,4,Yes
901,2020-08-01,997,149,4,Yes
901,2020-09-01,8741,150,3,Yes
901,2020-10-01,5416,159,4,Yes
901,2020-11-01,7852,159,1,No
901,2020-12-01,6382,156,1,Yes
901,2021-01-01,5937,151,1,No
901,2021-02-01,4420,172,4,Yes
901,2021-03-01,5156,157,2,Yes
901,2021-04-01,8419,139,3,No
901,2021-05-01,3494,159,3,No
901,2021-06-01,6493,144,3,Yes
901,2021-07-01,2804,144,4,No
901,2021-08-01,7078,167,3,Yes
901,2021-09-01,6862,141,2,No
901,2021-10-01,3932,157,1,No
901,2021-11-01,6470,154,3,No
901,2021-12-01,5750,162,3,Yes
901,2022-01-01,10524,170,2,Yes
901,2022-02-01,5763,158,2,No
901,2022-03-01,6268,154,1,No
901,2022-04-01,9040,172,1,Yes
901,2022-05-01,6933,175,1,Yes
901,2022-06-01,5389,165,3,No
901,2022-07-01,9000,166,4,Yes
901,2022-08-01,9815,165,2,No
901,2022-09-01,6144,148,3,No
901,2022-10-01,5609,168,4,Yes
901,2022-11-01,8528,139,1,No
901,2022-12-01,5391,164,3,Yes
901,2023-01-01,6880,152,3,No
901,2023-02-01,9525,168,3,Yes
901,2023-03-01,10885,156,2,Yes
901,2023-04-01,3367,161,2,No
901,2023-05-01,10526,161,2,No
901,2023-06-01,7704,164,1,Yes
901,2023-07-01,3879,150,4,No
901,2023-08-01,5375,157,1,No
901,2023-09-01,8474,152,4,Yes
901,2023-10-01,1599,151,4,Yes
901,2023-11-01,5583,173,1,Yes
901,2023-12-01,4866,126,1,Yes
901,2024-01-01,4594,160,4,No
901,2024-02-01,1814,165,2,No
901,2024-03-01,7409,160,2,No
901,2024-04-01,7499,155,2,Yes
901,2024-05-01,5174,153,1,Yes
901,2024-06-01,5854,180,1,Yes
901,2024-07-01,4984,167,3,Yes
901,2024-08-01,4554,159,2,No
901,2024-09-01,6354,126,3,Yes
901,2024-10-01,6735,152,2,No
901,2024-11-01,3013,162,2,No
901,2024-12-01,8633,160,2,No
901,2025-01-01,8563,181,2,No
901,2025-02-01,6396,162,3,No
901,2025-03-01,7142,168,3,Yes
901,2025-04-01,5062,170,3,No
901,2025-05-01,8632,163,4,Yes
901,2025-06-01,9480,170,3,Yes
902,2020-07-01,4336,160,1,Yes
902,2020-08-01,8165,170,3,No
902,2020-09-01,1380,158,3,No
902,2020-10-01,8980,170,4,Yes
902,2020-11-01,3453,150,4,No
902,2020-12-01,7324,158,1,No
902,2021-01-01,6040,160,4,No
902,2021-02-01,6020,156,3,No
902,2021-03-01,7682,167,3,Yes
902,2021-04-01,6660,173,4,No
902,2021-05-01,5337,160,1,Yes
902,2021-06-01,6095,145,4,No
902,2021-07-01,7620,171,1,Yes
902,2021-08-01,8183,162,4,No
902,2021-09-01,3445,166,1,Yes
902,2021-10-01,10169,158,1,Yes
902,2021-11-01,6737,172,2,No
902,2021-12-01,6686,158,3,No
902,2022-01-01,6500,167,4,No
902,2022-02-01,8347,138,1,Yes
902,2022-03-01,7852,161,2,No
902,2022-04-01,4920,174,1,No
902,2022-05-01,7808,146,2,No
902,2022-06-01,7978,171,4,No
902,2022-07-01,4953,162,4,No
902,2022-08-01,6334,160,3,Yes
902,2022-09-01,5862,155,2,Yes
902,2022-10-01,7740,161,1,No
902,2022-11-01,8047,170,4,Yes
902,2022-12-01,9718,152,1,Yes
902,2023-01-01,9116,164,2,No
902,2023-02-01,6872,163,3,No
902,2023-03-01,6235,144,2,No
902,2023-04-01,8157,165,1,Yes
902,2023-05-01,7121,145,3,No
902,2023-06-01,6851,164,4,No
902,2023-07-01,10220,163,1,Yes
902,2023-08-01,3010,165,1,No
902,2023-09-01,8851,156,4,No
902,2023-10-01,3416,178,2,Yes
902,2023-11-01,6742,154,1,Yes
902,2023-12-01,8096,150,2,Yes
902,2024-01-01,4624,156,2,Yes
902,2024-02-01,6978,153,1,Yes
902,2024-03-01,7619,166,1,No
902,2024-04-01,6447,158,4,No
902,2024-05-01,8193,165,3,No
902,2024-06-01,4357,172,1,Yes
902,2024-07-01,8041,154,1,No
902,2024-08-01,3215,162,3,No
902,2024-09-01,6955,162,1,Yes
902,2024-10-01,9260,159,2,Yes
902,2024-11-01,7273,165,3,Yes
902,2024-12-01,5610,167,4,Yes
902,2025-01-01,9221,155,4,No
902,2025-02-01,2848,152,3,Yes
902,2025-03-01,6631,144,4,No
902,2025-04-01,5456,160,3,No
902,2025-05-01,7783,169,3,No
902,2025-06-01,7203,158,1,No
903,2018-07-01,5693,159,3,No
903,2018-08-01,8103,165,4,No
903,2018-09-01,6557,173,2,No
903,2018-10-01,5844,170,4,No
903,2018-11-01,5620,148,4,Yes
903,2018-12-01,6650,141,1,No
903,2019-01-01,5912,168,4,No
903,2019-02-01,8081,173,1,Yes
903,2019-03-01,5091,149,2,Yes
903,2019-04-01,7810,152,1,No
903,2019-05-01,6933,149,2,Yes
903,2019-06-01,5591,155,4,No
903,2019-07-01,6472,158,1,No
903,2019-08-01,6943,162,4,No
903,2019-09-01,7445,156,1,No
903,2019-10-01,7474,170,1,Yes
903,2019-11-01,4173,150,2,Yes
903,2019-12-01,7911,167,2,No
903,2020-01-01,5847,166,4,No
903,2020-02-01,5734,159,3,No
903,2020-03-01,6456,161,1,Yes
903,2020-04-01,9277,184,2,Yes
903,2020-05-01,3765,154,2,Yes
903,2020-06-01,5111,173,2,No
903,2020-07-01,8879,168,1,No
903,2020-08-01,5712,162,4,Yes
903,2020-09-01,3323,167,1,No
903,2020-10-01,7282,155,1,Yes
903,2020-11-01,8060,157,4,No
903,2020-12-01,2801,172,3,Yes
903,2021-01-01,9966,146,2,Yes
903,2021-02-01,7034,174,2,No
903,2021-03-01,3855,138,2,Yes
903,2021-04-01,6026,160,2,Yes
903,2021-05-01,9075,182,4,No
903,2021-06-01,7848,142,1,Yes
903,2021-07-01,7405,158,1,Yes
903,2021-08-01,8414,141,1,No
903,2021-09-01,8352,175,4,Yes
903,2021-10-01,6941,171,1,Yes
903,2021-11-01,8068,138,1,Yes
903,2021-12-01,6826,163,1,Yes
903,2022-01-01,4374,163,1,Yes
903,2022-02-01,3210,160,4,No
903,2022-03-01,7391,184,2,No
903,2022-04-01,4692,167,4,Yes
903,2022-05-01,4064,171,1,No
903,2022-06-01,6397,165,4,Yes
903,2022-07-01,4689,165,1,No
903,2022-08-01,5318,158,4,Yes
903,2022-09-01,4278,156,2,No
903,2022-10-01,7049,159,1,No
903,2022-11-01,8974,154,1,Yes
903,2022-12-01,9693,156,4,No
903,2023-01-01,9763,163,2,Yes
903,2023-02-01,10629,161,4,Yes
903,2023-03-01,3372,157,1,No
903,2023-04-01,6486,176,3,Yes
903,2023-05-01,2978,150,1,No
903,2023-06-01,6938,163,4,Yes
903,2023-07-01,9001,140,3,No
903,2023-08-01,5072,168,3,Yes
903,2023-09-01,6375,167,4,Yes
903,2023-10-01,6238,170,1,No
903,2023-11-01,5176,157,3,Yes
903,2023-12-01,6391,152,1,No
903,2024-01-01,6731,155,1,Yes
903,2024-02-01,7131,162,1,Yes
903,2024-03-01,5012,165,3,Yes
903,2024-04-01,6986,154,2,No
903,2024-05-01,8251,161,3,No
903,2024-06-01,8646,174,3,Yes
903,2024-07-01,4309,176,3,Yes
903,2024-08-01,7603,163,1,Yes
903,2024-09-01,5127,163,3,No
903,2024-10-01,2058,148,3,No
903,2024-11-01,2775,158,1,No
903,2024-12-01,9217,162,1,Yes
903,2025-01-01,7685,157,3,No
903,2025-02-01,6522,142,3,No
903,2025-03-01,8606,165,4,No
903,2025-04-01,8065,163,3,No
903,2025-05-01,5582,165,2,No
903,2025-06-01,5905,159,4,Yes
904,2015-07-01,8768,170,2,No
904,2015-08-01,5544,163,3,No
904,2015-09-01,8654,145,1,No
904,2015-10-01,6729,161,4,No
904,2015-11-01,3127,150,2,Yes
904,2015-12-01,4050,158,3,Yes
904,2016-01-01,6927,145,1,No
904,2016-02-01,5067,158,2,Yes
904,2016-03-01,10176,154,1,No
904,2016-04-01,6385,163,1,Yes
904,2016-05-01,9974,161,2,Yes
904,2016-06-01,10062,144,1,No
904,2016-07-01,7946,151,2,Yes
904,2016-08-01,6002,155,4,No
904,2016-09-01,4357,171,2,No
904,2016-10-01,4513,153,3,Yes
904,2016-11-01,6028,153,3,Yes
904,2016-12-01,7082,141,1,No
904,2017-01-01,4689,152,2,Yes
904,2017-02-01,4766,173,4,No
904,2017-03-01,5626,155,2,Yes
904,2017-04-01,6852,170,1,Yes
904,2017-05-01,5203,162,2,Yes
904,2017-06-01,3938,163,1,Yes
904,2017-07-01,6418,149,3,Yes
904,2017-08-01,3056,171,2,Yes
904,2017-09-01,8326,165,4,No
904,2017-10-01,9086,165,2,No
904,2017-11-01,4623,161,1,Yes
904,2017-12-01,9548,154,4,Yes
904,2018-01-01,5900,163,4,No
904,2018-02-01,9526,166,4,No
904,2018-03-01,4791,161,4,No
904,2018-04-01,6705,166,3,No
904,2018-05-01,3746,146,4,Yes
904,2018-06-01,6284,159,1,No
904,2018-07-01,4802,160,1,Yes
904,2018-08-01,6547,178,1,Yes
904,2018-09-01,5707,148,1,No
904,2018-10-01,9413,154,3,Yes
904,2018-11-01,7336,171,1,Yes
904,2018-12-01,9879,161,3,Yes
904,2019-01-01,4167,164,2,Yes
904,2019-02-01,6262,149,4,No
904,2019-03-01,8410,168,1,Yes
904,2019-04-01,9235,162,3,No
904,2019-05-01,3188,178,4,Yes
904,2019-06-01,3687,151,1,No
904,2019-07-01,5451,165,4,Yes
904,2019-08-01,5898,166,3,No
904,2019-09-01,4245,157,4,Yes
904,2019-10-01,8309,171,2,No
904,2019-11-01,8098,164,4,No
904,2019-12-01,5186,151,2,Yes
904,2020-01-01,8038,160,4,Yes
904,2020-02-01,4727,168,1,Yes
904,2020-03-01,5331,174,1,Yes
904,2020-04-01,5528,153,3,No
904,2020-05-01,5322,156,4,No
904,2020-06-01,7726,158,1,No
904,2020-07-01,9741,159,4,No
904,2020-08-01,4433,162,2,No
904,2020-09-01,10554,159,3,Yes
904,2020-10-01,3034,151,4,Yes
904,2020-11-01,7157,141,1,No
904,2020-12-01,9739,155,3,No
904,2021-01-01,699,184,1,No
904,2021-02-01,9443,154,1,No
904,2021-03-01,4709,159,4,Yes
904,2021-04-01,9788,160,3,No
904,2021-05-01,3662,172,4,No
904,2021-06-01,7500,146,1,No
904,2021-07-01,5114,158,3,No
904,2021-08-01,6187,169,2,No
904,2021-09-01,8700,163,3,No
904,2021-10-01,8670,164,2,No
904,2021-11-01,4477,160,2,No
904,2021-12-01,5463,171,4,Yes
904,2022-01-01,5124,163,1,No
904,2022-02-01,5229,143,2,Yes
904,2022-03-01,6675,162,1,No
904,2022-04-01,8552,167,2,Yes
904,2022-05-01,4060,159,2,No
904,2022-06-01,4364,151,1,No
904,2022-07-01,7092,165,3,Yes
904,2022-08-01,3347,163,4,Yes
904,2022-09-01,7097,148,1,No
904,2022-10-01,6228,149,4,Yes
904,2022-11-01,2836,170,3,No
904,2022-12-01,8308,158,2,Yes
904,2023-01-01,7388,148,4,No
904,2023-02-01,8219,161,3,No
904,2023-03-01,4010,163,2,Yes
904,2023-04-01,7251,154,2,Yes
904,2023-05-01,3461,155,4,Yes
904,2023-06-01,8762,166,4,No
904,2023-07-01,7132,153,1,No
904,2023-08-01,5343,150,1,No
904,2023-09-01,6841,162,3,No
904,2023-10-01,8770,145,4,No
904,2023-11-01,6052,153,3,No
904,2023-12-01,6596,166,2,No
904,2024-01-01,5134,167,1,No
904,2024-02-01,7650,156,3,Yes
904,2024-03-01,8387,164,2,Yes
904,2024-04-01,5132,152,3,Yes
904,2024-05-01,8218,154,2,Yes
904,2024-06-01,7830,148,1,No
904,2024-07-01,8491,144,3,No
904,2024-08-01,3322,155,4,Yes
904,2024-09-01,9029,170,2,No
904,2024-10-01,7874,165,2,No
904,2024-11-01,5071,145,4,Yes
904,2024-12-01,9150,171,3,Yes
904,2025-01-01,4553,162,2,Yes
904,2025-02-01,6110,149,4,Yes
904,2025-03-01,3677,162,2,Yes
904,2025-04-01,6176,155,4,No
904,2025-05-01,6290,159,4,No
904,2025-06-01,7135,172,2,No
905,1994-07-01,8368,167,1,No
905,1994-08-01,5572,152,2,Yes
905,1994-09-01,5141,168,4,Yes
905,1994-10-01,8032,142,4,Yes
905,1994-11-01,8500,162,1,Yes
905,1994-12-01,6542,171,1,Yes
905,1995-01-01,7056,151,3,No
905,1995-02-01,4986,162,1,No
905,1995-03-01,6863,166,1,No
905,1995-04-01,11115,172,2,Yes
905,1995-05-01,4713,160,2,Yes
905,1995-06-01,5919,162,3,Yes
905,1995-07-01,4509,145,3,No
905,1995-08-01,3801,135,3,Yes
905,1995-09-01,5032,181,3,Yes
905,1995-10-01,5574,163,1,No
905,1995-11-01,4313,151,3,No
905,1995-12-01,4500,153,1,No
905,1996-01-01,6449,170,1,No
905,1996-02-01,9221,166,4,No
905,1996-03-01,7970,156,1,No
905,1996-04-01,10652,152,3,Yes
905,1996-05-01,6367,155,3,No
905,1996-06-01,8510,155,3,No
905,1996-07-01,6834,169,4,No
905,1996-08-01,4372,166,1,No
905,1996-09-01,7187,151,2,Yes
905,1996-10-01,5376,158,1,Yes
905,1996-11-01,6928,174,1,Yes
905,1996-12-01,10092,152,1,No
905,1997-01-01,11607,155,3,No
905,1997-02-01,10169,174,1,No
905,1997-03-01,4486,145,2,No
905,1997-04-01,6740,169,3,No
905,1997-05-01,6554,160,4,Yes
905,1997-06-01,7388,144,2,Yes
905,1997-07-01,6726,151,1,No
905,1997-08-01,5767,147,1,Yes
905,1997-09-01,3878,163,2,No
905,1997-10-01,6229,176,3,Yes
905,1997-11-01,5738,167,2,Yes
905,1997-12-01,8861,161,2,No
905,1998-01-01,6989,172,1,No
905,1998-02-01,9164,166,1,Yes
905,1998-03-01,9289,161,1,Yes
905,1998-04-01,4331,163,2,Yes
905,1998-05-01,5168,172,4,Yes
905,1998-06-01,5961,169,4,No
905,1998-07-01,4895,149,4,No
905,1998-08-01,6074,146,3,Yes
905,1998-09-01,8073,172,4,Yes
905,1998-10-01,7668,173,3,Yes
905,1998-11-01,7880,155,2,Yes
905,1998-12-01,6724,161,4,Yes
905,1999-01-01,8878,160,1,No
905,1999-02-01,4320,146,3,No
905,1999-03-01,6131,160,3,Yes
905,1999-04-01,3837,171,4,Yes
905,1999-05-01,6106,168,4,Yes
905,1999-06-01,4803,169,2,No
905,1999-07-01,4467,154,1,Yes
905,1999-08-01,5666,157,4,Yes
905,1999-09-01,8670,163,2,Yes
905,1999-10-01,4525,149,3,Yes
905,1999-11-01,6815,157,3,Yes
905,1999-12-01,6910,143,4,No
905,2000-01-01,10964,142,4,No
905,2000-02-01,6072,152,4,Yes
905,2000-03-01,4032,166,3,No
905,2000-04-01,6097,148,2,No
905,2000-05-01,5586,166,2,No
905,2000-06-01,8455,175,1,No
905,2000-07-01,7159,154,4,Yes
905,2000-08-01,5239,165,3,Yes
905,2000-09-01,9140,140,2,Yes
905,2000-10-01,6461,147,3,Yes
905,2000-11-01,6649,177,1,Yes
905,2000-12-01,2949,143,4,Yes
905,2001-01-01,9541,163,2,No
905,2001-02-01,6462,169,2,No
905,2001-03-01,10015,162,1,No
905,2001-04-01,6478,141,4,Yes
905,2001-05-01,4717,141,4,Yes
905,2001-06-01,6563,174,1,Yes
905,2001-07-01,5663,164,2,Yes
905,2001-08-01,8250,163,2,Yes
905,2001-09-01,6322,146,4,No
905,2001-10-01,7928,171,1,No
905,2001-11-01,6555,156,1,Yes
905,2001-12-01,8126,163,2,No
905,2002-01-01,9730,155,3,Yes
905,2002-02-01,7998,164,1,No
905,2002-03-01,6597,154,2,Yes
905,2002-04-01,8011,175,1,No
905,2002-05-01,2507,161,4,No
905,2002-06-01,7673,151,4,Yes
905,2002-07-01,7391,163,4,No
905,2002-08-01,7949,156,4,Yes
905,2002-09-01,3863,160,1,Yes
905,2002-10-01,9104,168,3,Yes
905,2002-11-01,3877,158,4,No
905,2002-12-01,6280,165,4,No
905,2003-01-01,6297,158,2,Yes
905,2003-02-01,5336,184,4,Yes
905,2003-03-01,2952,160,2,Yes
905,2003-04-01,6761,166,1,No
905,2003-05-01,5694,155,3,No
905,2003-06-01,7565,156,2,No
905,2003-07-01,5156,171,4,No
905,2003-08-01,4458,152,3,No
905,2003-09-01,7208,167,3,Yes
905,2003-10-01,6021,164,1,No
905,2003-11-01,6912,157,2,No
905,2003-12-01,4547,169,1,No
905,2004-01-01,4519,186,1,No
905,2004-02-01,5461,176,2,Yes
905,2004-03-01,8686,157,2,Yes
905,2004-04-01,8567,169,2,Yes
905,2004-05-01,5831,142,3,Yes
905,2004-06-01,3477,165,4,No
905,2004-07-01,6461,161,1,No
905,2004-08-01,8510,156,2,Yes
905,2004-09-01,8000,153,1,No
905,2004-10-01,6683,161,1,No
905,2004-11-01,4364,159,4,No
905,2004-12-01,8207,165,3,No
905,2005-01-01,9411,155,3,Yes
905,2005-02-01,9523,162,1,No
905,2005-03-01,5547,161,1,Yes
905,2005-04-01,5064,163,1,Yes
905,2005-05-01,3216,172,3,No
905,2005-06-01,5213,160,1,No
905,2005-07-01,8898,153,4,No
905,2005-08-01,7853,171,4,Yes
905,2005-09-01,6783,163,3,No
905,2005-10-01,9113,148,3,No
905,2005-11-01,8890,143,1,Yes
905,2005-12-01,5459,179,3,No
905,2006-01-01,8431,160,2,No
905,2006-02-01,10616,149,1,No
905,2006-03-01,7552,158,4,No
905,2006-04-01,6546,167,2,Yes
905,2006-05-01,7784,161,2,No
905,2006-06-01,8012,173,4,No
905,2006-07-01,7187,168,3,No
905,2006-08-01,6939,155,3,No
905,2006-09-01,6600,166,3,No
905,2006-10-01,2983,163,3,No
905,2006-11-01,7887,160,1,Yes
905,2006-12-01,4584,167,2,No
905,2007-01-01,5224,177,1,No
905,2007-02-01,8620,162,3,Yes
905,2007-03-01,5969,145,3,Yes
905,2007-04-01,10145,154,2,Yes
905,2007-05-01,9814,137,1,No
905,2007-06-01,6358,154,4,Yes
905,2007-07-01,4546,163,1,No
905,2007-08-01,9769,156,2,No
905,2007-09-01,6944,152,2,No
905,2007-10-01,4676,138,4,Yes
905,2007-11-01,5128,157,2,Yes
905,2007-12-01,3631,178,2,No
905,2008-01-01,7493,167,3,Yes
905,2008-02-01,3539,164,4,No
905,2008-03-01,9559,159,3,No
905,2008-04-01,7192,157,1,Yes
905,2008-05-01,7384,160,3,No
905,2008-06-01,5935,164,2,Yes
905,2008-07-01,6486,163,1,Yes
905,2008-08-01,6357,170,1,Yes
905,2008-09-01,10274,162,2,No
905,2008-10-01,7551,155,1,No
905,2008-11-01,7787,144,2,Yes
905,2008-12-01,7554,150,2,No
905,2009-01-01,9239,168,2,No
905,2009-02-01,6222,166,3,No
905,2009-03-01,10317,159,3,No
905,2009-04-01,7163,164,1,No
905,2009-05-01,7648,156,2,Yes
905,2009-06-01,8187,160,2,Yes
905,2009-07-01,6877,154,2,Yes
905,2009-08-01,8635,151,4,Yes
905,2009-09-01,3561,139,3,No
905,2009-10-01,8126,155,1,Yes
905,2009-11-01,5292,160,4,No
905,2009-12-01,4066,163,3,No
905,2010-01-01,11038,167,3,No
905,2010-02-01,7309,169,4,No
905,2010-03-01,11446,156,1,No
905,2010-04-01,5729,154,4,No
905,2010-05-01,3541,161,4,No
905,2010-06-01,6562,163,1,Yes
905,2010-07-01,4437,141,1,No
905,2010-08-01,2575,163,1,Yes
905,2010-09-01,7224,177,1,Yes
905,2010-10-01,8846,146,4,Yes
905,2010-11-01,4310,165,4,No
905,2010-12-01,6570,169,3,No
905,2011-01-01,9251,163,3,No
905,2011-02-01,6626,149,1,Yes
905,2011-03-01,4542,166,3,No
905,2011-04-01,4045,156,2,Yes
905,2011-05-01,4200,150,2,Yes
905,2011-06-01,6136,157,1,No
905,2011-07-01,7689,172,4,No
905,2011-08-01,6017,147,3,No
905,2011-09-01,5831,169,2,No
905,2011-10-01,4522,149,2,No
905,2011-11-01,3635,174,4,Yes
905,2011-12-01,1949,149,1,No
905,2012-01-01,4286,156,1,No
905,2012-02-01,5227,161,2,Yes
905,2012-03-01,5420,150,3,No
905,2012-04-01,5561,147,1,Yes
905,2012-05-01,8556,173,1,No
905,2012-06-01,2814,164,2,No
905,2012-07-01,6691,160,2,Yes
905,2012-08-01,5483,152,1,Yes
905,2012-09-01,8381,169,4,Yes
905,2012-10-01,6728,144,2,Yes
905,2012-11-01,6629,155,4,Yes
905,2012-12-01,6372,161,1,Yes
905,2013-01-01,6273,169,4,Yes
905,2013-02-01,5169,169,1,Yes
905,2013-03-01,5798,168,1,No
905,2013-04-01,8305,164,1,No
905,2013-05-01,5326,141,3,Yes
905,2013-06-01,7447,155,1,No
905,2013-07-01,6689,169,4,Yes
905,2013-08-01,5107,161,4,No
905,2013-09-01,3251,163,1,No
905,2013-10-01,5277,137,1,No
905,2013-11-01,7352,186,3,No
905,2013-12-01,6433,149,3,No
905,2014-01-01,7767,156,3,No
905,2014-02-01,7401,150,2,Yes
905,2014-03-01,3429,163,4,No
905,2014-04-01,5357,153,1,No
905,2014-05-01,8429,155,1,Yes
905,2014-06-01,7372,154,3,Yes
905,2014-07-01,8906,177,2,Yes
905,2014-08-01,7858,150,2,Yes
905,2014-09-01,8143,159,4,No
905,2014-10-01,7371,156,4,No
905,2014-11-01,5682,162,2,Yes
905,2014-12-01,10278,162,2,Yes
905,2015-01-01,6066,153,3,Yes
905,2015-02-01,5805,175,1,Yes
905,2015-03-01,5507,155,2,No
905,2015-04-01,4218,167,4,No
905,2015-05-01,7658,173,2,Yes
905,2015-06-01,8009,158,3,No
905,2015-07-01,9503,173,1,Yes
905,2015-08-01,6766,163,2,Yes
905,2015-09-01,3220,162,3,No
905,2015-10-01,6707,159,4,Yes
905,2015-11-01,7435,150,3,No
905,2015-12-01,11132,167,2,Yes
905,2016-01-01,7919,167,3,Yes
905,2016-02-01,8485,161,4,Yes
905,2016-03-01,5351,144,3,No
905,2016-04-01,8635,165,4,No
905,2016-05-01,4037,147,2,Yes
905,2016-06-01,2872,157,2,Yes
905,2016-07-01,8816,145,1,No
905,2016-08-01,6662,144,3,Yes
905,2016-09-01,3593,153,2,No
905,2016-10-01,10117,151,4,Yes
905,2016-11-01,3694,154,3,Yes
905,2016-12-01,5441,157,3,Yes
905,2017-01-01,5163,154,3,No
905,2017-02-01,7300,159,2,Yes
905,2017-03-01,4497,165,4,No
905,2017-04-01,10922,164,2,Yes
905,2017-05-01,8857,154,1,Yes
905,2017-06-01,6660,148,3,Yes
905,2017-07-01,1716,152,2,Yes
905,2017-08-01,5633,148,2,Yes
905,2017-09-01,6061,147,3,Yes
905,2017-10-01,10264,147,4,No
905,2017-11-01,4783,153,3,Yes
905,2017-12-01,8353,166,4,No
905,2018-01-01,6565,153,2,No
905,2018-02-01,1064,151,3,Yes
905,2018-03-01,6573,155,3,No
905,2018-04-01,8698,164,4,Yes
905,2018-05-01,5119,166,3,Yes
905,2018-06-01,3521,162,2,No
905,2018-07-01,8462,165,2,Yes
905,2018-08-01,5315,167,4,Yes
905,2018-09-01,2994,148,1,Yes
905,2018-10-01,4589,141,2,No
905,2018-11-01,8591,174,3,No
905,2018-12-01,6070,172,1,No
905,2019-01-01,4463,155,4,No
905,2019-02-01,5733,148,3,Yes
905,2019-03-01,7473,159,3,No
905,2019-04-01,5510,160,4,No
905,2019-05-01,8264,156,2,No
905,2019-06-01,10985,166,3,Yes
905,2019-07-01,7106,160,3,No
905,2019-08-01,10242,163,4,No
905,2019-09-01,6260,150,1,Yes
905,2019-10-01,7146,165,2,Yes
905,2019-11-01,9934,157,3,No
905,2019-12-01,6966,157,2,No
905,2020-01-01,7671,166,4,Yes
905,2020-02-01,5441,160,3,No
905,2020-03-01,6700,163,4,No
905,2020-04-01,8582,175,2,No
905,2020-05-01,3633,169,2,No
905,2020-06-01,4613,165,4,No
905,2020-07-01,7113,153,3,Yes
905,2020-08-01,9563,155,2,Yes
905,2020-09-01,8465,160,1,Yes
905,2020-10-01,3225,158,2,No
905,2020-11-01,7851,156,3,No
905,2020-12-01,4643,166,3,No
905,2021-01-01,5968,159,1,Yes
905,2021-02-01,3871,174,3,Yes
905,2021-03-01,9652,155,3,No
905,2021-04-01,5081,183,3,No
905,2021-05-01,7033,151,3,Yes
905,2021-06-01,7019,160,1,Yes
905,2021-07-01,8864,183,3,No
905,2021-08-01,6434,167,1,No
905,2021-09-01,5607,147,1,No
905,2021-10-01,6630,141,4,No
905,2021-11-01,11584,170,4,Yes
905,2021-12-01,7138,142,4,Yes
905,2022-01-01,6708,145,4,No
905,2022-02-01,8054,172,1,No
905,2022-03-01,6588,143,2,Yes
905,2022-04-01,3423,143,2,Yes
905,2022-05-01,4900,148,4,Yes
905,2022-06-01,5272,174,2,No
905,2022-07-01,5256,153,1,Yes
905,2022-08-01,6734,166,1,No
905,2022-09-01,8714,178,4,Yes
905,2022-10-01,5097,158,2,No
905,2022-11-01,2489,148,1,No
905,2022-12-01,5950,152,3,Yes
905,2023-01-01,4819,150,3,Yes
905,2023-02-01,8194,145,1,Yes
905,2023-03-01,9482,148,4,Yes
905,2023-04-01,9570,146,3,No
905,2023-05-01,3926,162,2,No
905,2023-06-01,6426,167,4,Yes
905,2023-07-01,4577,156,2,No
905,2023-08-01,6416,165,4,No
905,2023-09-01,7410,167,3,No
905,2023-10-01,9055,158,1,Yes
905,2023-11-01,9450,158,3,No
905,2023-12-01,6758,163,3,Yes
905,2024-01-01,6615,167,1,Yes
905,2024-02-01,7203,145,4,No
